"year","workstat","prestige","income","region","attend","owngun","tvhours","mothfath16","black","female","unem10","DivWid","kids","vhappy"
"2006","working fulltime",31,"$20000 - 24999","w. sou. central",6,"iap",5,TRUE,FALSE,FALSE,"NA","no",0,"yes"
"2006","unempl, laid off",23,"$25000 or more","w. sou. central",6,"iap",1,TRUE,FALSE,FALSE,"NA","NA",1,"yes"
"2006","retired",34,"$25000 or more","w. sou. central",12,"iap",5,TRUE,TRUE,TRUE,"NA","NA",0,"no"
"2006","keeping house",41,"$10000 - 14999","w. sou. central",52,"iap",6,TRUE,FALSE,TRUE,"NA","yes",5,"yes"
"2006","working fulltime",36,"$25000 or more","w. sou. central",0.5,"yes",3,FALSE,FALSE,FALSE,"NA","no",4,"no"
"2006","working fulltime",42,"$20000 - 24999","w. sou. central",0,"NA",3,TRUE,FALSE,FALSE,"yes","yes",2,"no"
"2006","keeping house",51,"$25000 or more","w. sou. central",0,"iap",3,TRUE,FALSE,TRUE,"NA","yes",0,"yes"
"2006","working fulltime",51,"$25000 or more","w. sou. central",104,"NA",3,TRUE,TRUE,FALSE,"no","no",0,"no"
"2006","working fulltime",24,"$25000 or more","w. sou. central",30,"iap",2,TRUE,FALSE,FALSE,"no","NA",1,"no"
"2006","working parttime",24,"$10000 - 14999","w. sou. central",42,"iap",2,TRUE,FALSE,FALSE,"NA","yes",2,"yes"
"2006","working fulltime",24,"$25000 or more","w. sou. central",6,"iap",1,TRUE,FALSE,FALSE,"NA","no",0,"no"
"2006","keeping house",46,"$6000 to 6999","w. sou. central",42,"iap",3.6,TRUE,TRUE,TRUE,"yes","yes",0,"no"
"2006","working fulltime",29,"$1000 to 2999","w. sou. central",0.5,"NA",6,FALSE,TRUE,TRUE,"yes","NA",3,"no"
"2006","working fulltime",31,"$25000 or more","w. sou. central",104,"yes",4.4,FALSE,TRUE,TRUE,"yes","NA",0,"no"
"2006","working fulltime",27,"$3000 to 3999","w. sou. central",30,"NA",9,FALSE,TRUE,TRUE,"no","NA",2,"no"
"2006","keeping house",46,"lt $1000","w. sou. central",1,"NA",10,FALSE,TRUE,TRUE,"yes","NA",2,"no"
"2006","working fulltime",49,"$25000 or more","w. sou. central",6,"yes",2,FALSE,FALSE,FALSE,"yes","yes",0,"yes"
"2006","working fulltime",75,"$25000 or more","w. sou. central",1,"iap",1.6,TRUE,FALSE,TRUE,"yes","NA",2,"no"
"2006","working fulltime",59,"$25000 or more","w. sou. central",0.5,"yes",2,TRUE,FALSE,FALSE,"NA","no",1,"yes"
"2006","working fulltime",32,"$25000 or more","new england",42,"iap",3,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"2006","working fulltime",66,"$8000 to 9999","new england",6,"iap",0,TRUE,FALSE,TRUE,"NA","NA",0,"yes"
"2006","working fulltime",64,"$25000 or more","new england",30,"NA",3,TRUE,TRUE,FALSE,"no","NA",0,"no"
"2006","keeping house",66,"$25000 or more","new england",42,"NA",1,TRUE,FALSE,TRUE,"no","no",2,"no"
"2006","working fulltime",53,"$25000 or more","new england",0,"NA",2,TRUE,FALSE,TRUE,"no","NA",0,"no"
"2006","retired",31,"$3000 to 3999","new england",12,"NA",6,TRUE,FALSE,FALSE,"no","NA",0,"no"
"2006","working fulltime",33,"$25000 or more","new england",0,"NA",2,FALSE,FALSE,TRUE,"no","yes",0,"no"
"2006","retired",30,"$25000 or more","new england",0,"iap",3.2,FALSE,FALSE,FALSE,"no","no",0,"no"
"2006","working parttime",42,"$25000 or more","new england",42,"NA",1,TRUE,FALSE,TRUE,"no","no",3,"no"
"2006","retired",51,"$25000 or more","new england",0,"iap",2,TRUE,FALSE,FALSE,"NA","no",0,"yes"
"2006","working fulltime",65,"$20000 - 24999","new england",1,"iap",1,TRUE,FALSE,TRUE,"NA","NA",2,"yes"
"2006","retired",32,"$25000 or more","new england",52,"NA",4,TRUE,FALSE,FALSE,"no","yes",1,"yes"
"2006","retired",46,"$10000 - 14999","new england",12,"iap",2,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","working fulltime",61,"$25000 or more","new england",12,"iap",1.8,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"2006","working fulltime",59,"$25000 or more","new england",30,"NA",3,TRUE,FALSE,FALSE,"yes","no",0,"no"
"2006","working fulltime",74,"$25000 or more","new england",0,"iap",2.8,FALSE,FALSE,FALSE,"no","NA",0,"no"
"2006","working fulltime",64,"$25000 or more","new england",6,"iap",3.4,TRUE,FALSE,FALSE,"no","yes",0,"no"
"2006","working parttime",60,"$25000 or more","new england",0,"iap",3,TRUE,FALSE,TRUE,"NA","NA",0,"yes"
"2006","keeping house",46,"$10000 - 14999","new england",0,"NA",10,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"2006","working fulltime",49,"$25000 or more","new england",1,"NA",3,TRUE,FALSE,TRUE,"no","no",0,"no"
"2006","keeping house",24,"$20000 - 24999","new england",0.5,"iap",6,FALSE,FALSE,TRUE,"no","NA",0,"no"
"2006","keeping house",29,"$25000 or more","new england",104,"iap",3.8,TRUE,FALSE,TRUE,"no","no",0,"no"
"2006","retired",29,"$25000 or more","new england",6,"iap",3.2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"2006","other",69,"$8000 to 9999","new england",1,"NA",12,FALSE,FALSE,TRUE,"no","NA",0,"no"
"2006","keeping house",47,"$25000 or more","new england",6,"iap",3,TRUE,FALSE,TRUE,"no","no",2,"no"
"2006","working fulltime",51,"$25000 or more","new england",0,"iap",2,FALSE,FALSE,FALSE,"NA","no",0,"no"
"2006","retired",36,"$25000 or more","new england",42,"yes",3.8,FALSE,FALSE,TRUE,"no","no",0,"yes"
"2006","working fulltime",25,"$25000 or more","new england",6,"iap",0,TRUE,FALSE,FALSE,"NA","NA",0,"yes"
"2006","working parttime",35,"$25000 or more","new england",0.5,"NA",3,TRUE,FALSE,TRUE,"no","no",0,"no"
"2006","working fulltime",47,"$25000 or more","new england",0,"NA",4,TRUE,FALSE,FALSE,"no","NA",1,"no"
"2006","retired",47,"$25000 or more","new england",1,"iap",5,FALSE,FALSE,TRUE,"NA","NA",0,"yes"
"2006","keeping house",65,"$25000 or more","new england",12,"NA",2,TRUE,FALSE,TRUE,"no","no",2,"yes"
"2006","working fulltime",46,"$25000 or more","new england",1,"NA",2,TRUE,FALSE,TRUE,"no","no",0,"no"
"2006","working fulltime",65,"$25000 or more","south atlantic",6,"iap",2.2,TRUE,TRUE,TRUE,"no","NA",0,"yes"
"2006","working fulltime",40,"$15000 - 19999","south atlantic",0,"iap",2,FALSE,TRUE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",66,"$25000 or more","south atlantic",42,"iap",2,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","keeping house",44,"$25000 or more","south atlantic",6,"iap",2.6,FALSE,FALSE,FALSE,"no","no",1,"yes"
"2006","retired",65,"$25000 or more","south atlantic",30,"NA",8,TRUE,FALSE,TRUE,"no","NA",0,"no"
"2006","working fulltime",74,"$25000 or more","south atlantic",1,"iap",1.6,TRUE,FALSE,FALSE,"no","no",0,"no"
"2006","working fulltime",36,"$25000 or more","south atlantic",6,"iap",3,TRUE,FALSE,FALSE,"NA","no",0,"yes"
"2006","retired",64,"$25000 or more","south atlantic",0,"iap",2,TRUE,FALSE,FALSE,"NA","NA",0,"yes"
"2006","working fulltime",51,"$25000 or more","south atlantic",1,"iap",1.6,TRUE,FALSE,FALSE,"no","no",0,"no"
"2006","working fulltime",69,"$25000 or more","south atlantic",6,"NA",1,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"2006","working fulltime",69,"$25000 or more","south atlantic",12,"iap",2,TRUE,TRUE,TRUE,"NA","NA",0,"yes"
"2006","retired",31,"$15000 - 19999","south atlantic",6,"iap",3.6,TRUE,FALSE,TRUE,"no","NA",0,"no"
"2006","working fulltime",51,"$25000 or more","south atlantic",104,"NA",2,FALSE,TRUE,TRUE,"yes","no",0,"no"
"2006","working fulltime",51,"$25000 or more","south atlantic",12,"iap",1.2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"2006","working parttime",37,"$25000 or more","south atlantic",52,"iap",3.8,FALSE,TRUE,FALSE,"no","NA",0,"no"
"2006","working fulltime",35,"$25000 or more","south atlantic",12,"iap",2.2,FALSE,FALSE,TRUE,"no","no",2,"no"
"2006","working fulltime",60,"$25000 or more","south atlantic",12,"yes",1.6,TRUE,TRUE,FALSE,"no","NA",0,"no"
"2006","working fulltime",29,"$25000 or more","south atlantic",6,"iap",1.2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"2006","temp not working",64,"$25000 or more","south atlantic",30,"iap",2,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","working parttime",60,"$25000 or more","south atlantic",1,"yes",5,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",44,"$15000 - 19999","south atlantic",0,"iap",3.6,FALSE,TRUE,TRUE,"no","NA",1,"no"
"2006","keeping house",44,"$25000 or more","south atlantic",0,"NA",2,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"2006","working fulltime",51,"$25000 or more","south atlantic",52,"yes",3,FALSE,TRUE,TRUE,"NA","no",1,"yes"
"2006","working fulltime",30,"$25000 or more","south atlantic",0,"NA",2,FALSE,FALSE,FALSE,"no","no",1,"yes"
"2006","working fulltime",30,"$25000 or more","south atlantic",30,"iap",0,TRUE,FALSE,FALSE,"NA","no",1,"yes"
"2006","working parttime",47,"$25000 or more","south atlantic",1,"iap",4,TRUE,FALSE,TRUE,"NA","yes",0,"no"
"2006","working fulltime",75,"$25000 or more","south atlantic",30,"iap",2.8,TRUE,FALSE,FALSE,"no","yes",2,"no"
"2006","working fulltime",75,"$25000 or more","south atlantic",0,"yes",1,TRUE,FALSE,FALSE,"NA","no",2,"no"
"2006","working fulltime",49,"$25000 or more","south atlantic",12,"iap",1.4,TRUE,FALSE,FALSE,"yes","no",1,"yes"
"2006","temp not working",61,"$25000 or more","south atlantic",52,"NA",1,TRUE,TRUE,TRUE,"no","no",1,"no"
"2006","working fulltime",32,"$25000 or more","south atlantic",6,"iap",1.4,TRUE,FALSE,FALSE,"no","NA",0,"no"
"2006","keeping house",64,"$25000 or more","mountain",0,"NA",1,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"2006","working fulltime",61,"$20000 - 24999","mountain",52,"iap",2.6,FALSE,FALSE,TRUE,"no","NA",0,"no"
"2006","working fulltime",40,"$25000 or more","mountain",1,"iap",2.8,FALSE,FALSE,FALSE,"no","NA",0,"no"
"2006","working fulltime",74,"$25000 or more","mountain",0,"iap",6,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working parttime",42,"$3000 to 3999","mountain",0,"iap",0,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","working fulltime",45,"$25000 or more","mountain",6,"iap",2,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"2006","working parttime",38,"$25000 or more","mountain",104,"NA",2,TRUE,FALSE,TRUE,"no","yes",0,"no"
"2006","working fulltime",24,"$15000 - 19999","mountain",0.5,"NA",2,FALSE,TRUE,TRUE,"yes","NA",3,"no"
"2006","unempl, laid off",28,"$10000 - 14999","mountain",1,"NA",8,FALSE,FALSE,TRUE,"no","NA",0,"no"
"2006","retired",24,"$25000 or more","mountain",0,"yes",2,TRUE,FALSE,FALSE,"NA","NA",2,"no"
"2006","working fulltime",38,"$15000 - 19999","mountain",0,"yes",2.2,TRUE,FALSE,TRUE,"yes","NA",1,"no"
"2006","school",51,"$20000 - 24999","mountain",1,"iap",3.2,TRUE,FALSE,TRUE,"no","NA",4,"no"
"2006","working fulltime",48,"$25000 or more","mountain",104,"yes",2,FALSE,FALSE,TRUE,"NA","yes",0,"yes"
"2006","working fulltime",45,"$25000 or more","mountain",6,"NA",1,FALSE,FALSE,FALSE,"no","yes",1,"yes"
"2006","working fulltime",43,"$25000 or more","mountain",0,"NA",2,FALSE,FALSE,FALSE,"no","no",0,"yes"
"2006","working fulltime",51,"$25000 or more","mountain",0,"yes",2.2,FALSE,FALSE,FALSE,"no","yes",0,"yes"
"2006","working parttime",69,"$25000 or more","mountain",104,"iap",4,TRUE,FALSE,TRUE,"NA","yes",0,"yes"
"2006","retired",42,"lt $1000","mountain",6,"iap",2.2,TRUE,FALSE,TRUE,"no","NA",0,"no"
"2006","unempl, laid off",43,"$25000 or more","mountain",0,"iap",3.4,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"2006","working fulltime",52,"$25000 or more","mountain",0,"iap",2,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","working fulltime",45,"$25000 or more","mountain",1,"iap",2.6,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"2006","working fulltime",43,"$10000 - 14999","mountain",52,"iap",2.6,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"2006","retired",49,"$25000 or more","mountain",52,"NA",2,TRUE,FALSE,TRUE,"no","yes",0,"yes"
"2006","working fulltime",49,"$25000 or more","mountain",52,"NA",2,TRUE,FALSE,TRUE,"yes","no",0,"no"
"2006","working fulltime",66,"$25000 or more","mountain",6,"NA",1,TRUE,FALSE,TRUE,"yes","no",2,"yes"
"2006","keeping house",43,"$25000 or more","mountain",52,"yes",1.6,TRUE,FALSE,TRUE,"no","yes",1,"no"
"2006","working fulltime",47,"$25000 or more","mountain",104,"NA",2,TRUE,FALSE,TRUE,"yes","yes",0,"no"
"2006","retired",66,"$25000 or more","mountain",52,"iap",6,TRUE,FALSE,TRUE,"NA","no",0,"no"
"2006","working fulltime",42,"$25000 or more","south atlantic",0,"NA",1,TRUE,FALSE,FALSE,"no","NA",0,"no"
"2006","other",23,"$20000 - 24999","south atlantic",42,"NA",2,TRUE,FALSE,TRUE,"yes","NA",1,"no"
"2006","working parttime",51,"$25000 or more","south atlantic",52,"iap",3,TRUE,FALSE,FALSE,"NA","no",0,"yes"
"2006","retired",39,"$25000 or more","south atlantic",52,"iap",4.8,TRUE,FALSE,FALSE,"no","no",0,"yes"
"2006","retired",46,"$25000 or more","south atlantic",0,"iap",3.6,TRUE,FALSE,TRUE,"no","NA",0,"no"
"2006","working parttime",36,"$7000 to 7999","south atlantic",0,"iap",2,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",38,"$25000 or more","south atlantic",52,"yes",2,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"2006","unempl, laid off",51,"$25000 or more","south atlantic",0,"iap",1,TRUE,FALSE,FALSE,"NA","NA",1,"no"
"2006","working fulltime",36,"$25000 or more","south atlantic",6,"iap",2.4,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"2006","keeping house",36,"$10000 - 14999","south atlantic",104,"iap",3,TRUE,TRUE,TRUE,"NA","NA",1,"yes"
"2006","working fulltime",30,"$25000 or more","south atlantic",0,"iap",1,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",75,"$25000 or more","south atlantic",52,"iap",1.6,TRUE,FALSE,FALSE,"no","no",0,"no"
"2006","working fulltime",42,"$10000 - 14999","south atlantic",0,"iap",2,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",30,"$25000 or more","south atlantic",0.5,"NA",2,TRUE,FALSE,FALSE,"no","yes",0,"no"
"2006","retired",42,"$25000 or more","south atlantic",104,"iap",6,TRUE,TRUE,FALSE,"NA","yes",0,"no"
"2006","working fulltime",36,"$25000 or more","south atlantic",12,"iap",1,FALSE,FALSE,TRUE,"NA","no",1,"no"
"2006","working fulltime",36,"$25000 or more","south atlantic",30,"iap",2,TRUE,FALSE,FALSE,"NA","yes",0,"no"
"2006","working fulltime",42,"$20000 - 24999","south atlantic",0,"iap",3,TRUE,FALSE,FALSE,"NA","NA",0,"yes"
"2006","working fulltime",64,"$25000 or more","south atlantic",104,"iap",1.6,TRUE,FALSE,TRUE,"no","no",0,"no"
"2006","keeping house",66,"$25000 or more","south atlantic",1,"iap",2,FALSE,FALSE,TRUE,"NA","yes",0,"no"
"2006","school",62,"$25000 or more","south atlantic",0,"NA",2,TRUE,FALSE,TRUE,"no","no",0,"no"
"2006","working fulltime",61,"$25000 or more","w. nor. central",0,"iap",1.2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"2006","retired",51,"$25000 or more","w. nor. central",0,"iap",2.4,TRUE,FALSE,FALSE,"no","NA",0,"yes"
"2006","working fulltime",61,"$20000 - 24999","w. nor. central",0,"iap",0,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working parttime",61,"$25000 or more","w. nor. central",0.5,"yes",3.4,TRUE,FALSE,FALSE,"yes","no",2,"yes"
"2006","working fulltime",69,"$25000 or more","w. nor. central",1,"NA",1,TRUE,FALSE,TRUE,"no","NA",0,"no"
"2006","working fulltime",49,"$25000 or more","w. nor. central",52,"NA",1,TRUE,FALSE,TRUE,"yes","NA",0,"no"
"2006","working fulltime",60,"$25000 or more","w. nor. central",52,"iap",2,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",34,"$25000 or more","w. nor. central",0,"yes",2,TRUE,FALSE,TRUE,"NA","no",0,"no"
"2006","working fulltime",51,"$25000 or more","w. nor. central",1,"iap",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","keeping house",63,"$25000 or more","w. nor. central",0,"NA",2,TRUE,FALSE,TRUE,"no","no",2,"no"
"2006","working parttime",23,"$25000 or more","w. nor. central",52,"NA",2,TRUE,FALSE,TRUE,"yes","no",2,"yes"
"2006","working fulltime",54,"$25000 or more","w. nor. central",12,"yes",2,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"2006","retired",47,"$25000 or more","w. nor. central",1,"iap",3,FALSE,FALSE,TRUE,"no","NA",0,"no"
"2006","working fulltime",73,"$25000 or more","w. nor. central",52,"iap",2,FALSE,FALSE,FALSE,"NA","no",2,"yes"
"2006","working fulltime",49,"$25000 or more","w. nor. central",52,"yes",2,FALSE,FALSE,FALSE,"NA","no",3,"yes"
"2006","working fulltime",41,"$25000 or more","w. nor. central",30,"yes",3,TRUE,FALSE,TRUE,"NA","no",0,"no"
"2006","working fulltime",22,"$25000 or more","w. nor. central",1,"NA",1,TRUE,FALSE,FALSE,"yes","NA",0,"no"
"2006","working fulltime",52,"$25000 or more","w. nor. central",6,"iap",1,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",65,"$25000 or more","w. nor. central",52,"NA",2,TRUE,FALSE,TRUE,"no","NA",0,"no"
"2006","working fulltime",51,"$25000 or more","w. nor. central",1,"iap",2,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","retired",44,"$25000 or more","w. nor. central",52,"iap",0,TRUE,FALSE,TRUE,"NA","yes",1,"no"
"2006","retired",66,"$25000 or more","w. nor. central",52,"iap",3.2,FALSE,FALSE,FALSE,"no","no",0,"no"
"2006","retired",51,"$20000 - 24999","w. nor. central",1,"iap",3.2,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"2006","working fulltime",42,"$20000 - 24999","w. nor. central",52,"NA",6,FALSE,TRUE,TRUE,"no","NA",0,"no"
"2006","retired",40,"$10000 - 14999","w. nor. central",52,"NA",1,TRUE,FALSE,FALSE,"no","no",0,"no"
"2006","working fulltime",54,"$25000 or more","w. nor. central",1,"yes",2,TRUE,FALSE,FALSE,"NA","no",2,"no"
"2006","working parttime",51,"$10000 - 14999","w. nor. central",6,"iap",3,FALSE,FALSE,TRUE,"no","NA",0,"yes"
"2006","retired",36,"$25000 or more","w. nor. central",52,"yes",3.2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"2006","working fulltime",74,"$25000 or more","w. nor. central",30,"NA",1,TRUE,FALSE,FALSE,"no","no",0,"no"
"2006","working parttime",66,"$25000 or more","w. nor. central",12,"yes",1.8,TRUE,FALSE,TRUE,"no","no",1,"no"
"2006","working fulltime",40,"$25000 or more","w. nor. central",12,"yes",1,TRUE,FALSE,FALSE,"NA","no",1,"no"
"2006","retired",32,"$25000 or more","w. nor. central",52,"yes",3.2,TRUE,FALSE,TRUE,"no","no",0,"yes"
"2006","working fulltime",40,"$25000 or more","w. nor. central",12,"NA",2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"2006","retired",64,"$25000 or more","south atlantic",52,"iap",2,TRUE,FALSE,TRUE,"NA","yes",0,"no"
"2006","retired",66,"$25000 or more","south atlantic",42,"NA",3,TRUE,FALSE,TRUE,"no","no",0,"yes"
"2006","working fulltime",33,"$25000 or more","south atlantic",30,"iap",2,TRUE,FALSE,TRUE,"NA","no",2,"no"
"2006","working fulltime",75,"$8000 to 9999","south atlantic",42,"iap",3.6,TRUE,TRUE,TRUE,"no","NA",0,"yes"
"2006","working parttime",29,"$10000 - 14999","south atlantic",52,"iap",3.6,FALSE,TRUE,TRUE,"yes","NA",0,"no"
"2006","working fulltime",34,"$25000 or more","south atlantic",1,"iap",2,TRUE,TRUE,TRUE,"NA","NA",0,"no"
"2006","working fulltime",31,"$25000 or more","south atlantic",30,"NA",4,TRUE,TRUE,TRUE,"no","no",1,"no"
"2006","school",21,"$25000 or more","south atlantic",30,"iap",1,FALSE,FALSE,FALSE,"NA","NA",0,"yes"
"2006","working fulltime",31,"$25000 or more","south atlantic",52,"iap",1.8,TRUE,FALSE,FALSE,"no","no",0,"no"
"2006","working fulltime",51,"$25000 or more","south atlantic",1,"iap",2,TRUE,FALSE,TRUE,"NA","yes",0,"no"
"2006","working parttime",57,"$10000 - 14999","south atlantic",52,"iap",3,FALSE,TRUE,TRUE,"NA","NA",2,"no"
"2006","working fulltime",43,"$20000 - 24999","south atlantic",104,"iap",3.8,TRUE,FALSE,TRUE,"no","NA",0,"yes"
"2006","retired",30,"$7000 to 7999","south atlantic",0,"NA",1,TRUE,FALSE,FALSE,"no","yes",0,"yes"
"2006","working fulltime",65,"$25000 or more","south atlantic",30,"iap",5.2,TRUE,TRUE,TRUE,"yes","NA",0,"yes"
"2006","retired",42,"$15000 - 19999","south atlantic",104,"iap",3.4,TRUE,FALSE,TRUE,"yes","NA",0,"yes"
"2006","working fulltime",66,"$25000 or more","south atlantic",52,"NA",2,TRUE,FALSE,TRUE,"no","yes",0,"no"
"2006","retired",30,"$10000 - 14999","south atlantic",52,"iap",5,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","working fulltime",49,"$25000 or more","south atlantic",52,"iap",2,FALSE,FALSE,TRUE,"NA","NA",2,"yes"
"2006","working fulltime",68,"$15000 - 19999","south atlantic",1,"iap",2.2,FALSE,FALSE,TRUE,"no","no",3,"no"
"2006","working fulltime",33,"$10000 - 14999","south atlantic",12,"iap",12,FALSE,TRUE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",43,"$25000 or more","south atlantic",6,"iap",2.2,TRUE,FALSE,TRUE,"no","NA",0,"no"
"2006","keeping house",49,"$20000 - 24999","south atlantic",6,"iap",3.2,TRUE,FALSE,TRUE,"no","no",0,"no"
"2006","working fulltime",48,"$25000 or more","south atlantic",42,"iap",2.2,TRUE,FALSE,TRUE,"no","NA",0,"no"
"2006","working fulltime",61,"$25000 or more","south atlantic",12,"iap",1,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",69,"$25000 or more","south atlantic",30,"NA",1,TRUE,FALSE,FALSE,"yes","no",0,"yes"
"2006","working fulltime",49,"$25000 or more","south atlantic",30,"NA",2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"2006","working fulltime",51,"$25000 or more","south atlantic",30,"iap",18,TRUE,TRUE,FALSE,"NA","NA",0,"no"
"2006","school",44,"$15000 - 19999","south atlantic",12,"NA",8,FALSE,TRUE,TRUE,"yes","NA",0,"no"
"2006","working parttime",36,"$20000 - 24999","south atlantic",42,"NA",5,FALSE,TRUE,TRUE,"no","NA",0,"yes"
"2006","working fulltime",22,"$25000 or more","south atlantic",104,"iap",1,TRUE,TRUE,TRUE,"NA","NA",0,"no"
"2006","unempl, laid off",31,"$15000 - 19999","south atlantic",52,"iap",5,FALSE,TRUE,TRUE,"NA","no",0,"yes"
"2006","working fulltime",74,"$25000 or more","south atlantic",1,"iap",4,TRUE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working fulltime",49,"$25000 or more","south atlantic",52,"iap",2.8,TRUE,FALSE,FALSE,"no","yes",2,"no"
"2006","working fulltime",59,"$25000 or more","south atlantic",1,"iap",3,TRUE,FALSE,FALSE,"NA","yes",0,"yes"
"2006","working fulltime",51,"$25000 or more","south atlantic",0,"NA",2,TRUE,FALSE,FALSE,"no","NA",0,"no"
"2006","working fulltime",30,"$25000 or more","south atlantic",0,"NA",0,TRUE,FALSE,FALSE,"no","no",0,"no"
"2006","working fulltime",49,"$25000 or more","south atlantic",52,"yes",1.6,TRUE,FALSE,TRUE,"no","yes",1,"no"
"2006","working fulltime",31,"$25000 or more","south atlantic",104,"iap",1,TRUE,FALSE,FALSE,"NA","yes",1,"no"
"2006","retired",51,"$20000 - 24999","south atlantic",52,"yes",3,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","other",57,"$25000 or more","south atlantic",52,"iap",2,TRUE,FALSE,TRUE,"NA","no",0,"yes"
"2006","working fulltime",22,"$25000 or more","south atlantic",0.5,"NA",6,TRUE,FALSE,FALSE,"no","yes",0,"no"
"2006","working parttime",42,"$15000 - 19999","south atlantic",52,"NA",3,FALSE,FALSE,TRUE,"no","NA",0,"no"
"2006","working fulltime",35,"$25000 or more","south atlantic",6,"NA",2,TRUE,FALSE,FALSE,"yes","no",0,"yes"
"2006","working fulltime",42,"$25000 or more","south atlantic",30,"yes",1.8,TRUE,FALSE,FALSE,"no","no",0,"no"
"2006","working fulltime",54,"$25000 or more","south atlantic",30,"NA",2,TRUE,FALSE,FALSE,"no","no",1,"no"
"2006","working fulltime",49,"$25000 or more","south atlantic",52,"yes",1,TRUE,FALSE,FALSE,"NA","no",3,"yes"
"2006","working fulltime",51,"$25000 or more","south atlantic",30,"iap",3,FALSE,FALSE,FALSE,"NA","NA",0,"no"
"2006","working parttime",60,"$20000 - 24999","south atlantic",1,"NA",1,FALSE,FALSE,TRUE,"no","NA",2,"no"
"2006","working fulltime",34,"$25000 or more","south atlantic",6,"NA",2,TRUE,FALSE,TRUE,"no","no",0,"no"
"2006","working fulltime",51,"$25000 or more","south atlantic",52,"NA",2,TRUE,FALSE,FALSE,"no","no",2,"no"
"2006","working parttime",32,"$25000 or more","e. nor. central",52,"yes",3,TRUE,FALSE,TRUE,"yes","no",2,"no"
"2006","working fulltime",51,"$25000 or more","e. nor. central",42,"yes",1,TRUE,FALSE,TRUE,"NA","no",0,"no"
"2006","working fulltime",66,"$25000 or more","e. nor. central",30,"iap",2,TRUE,FALSE,FALSE,"NA","no",2,"no"
"2006","working fulltime",47,"$25000 or more","e. nor. central",52,"yes",1,TRUE,FALSE,FALSE,"NA","no",3,"yes"
"2006","working parttime",47,"$25000 or more","e. nor. central",30,"yes",2,TRUE,FALSE,FALSE,"NA","no",0,"yes"
"2006","working fulltime",29,"$25000 or more","e. nor. central",12,"yes",2.6,FALSE,FALSE,TRUE,"no","no",0,"no"
"2006","working parttime",30,"$25000 or more","w. nor. central",12,"iap",1,TRUE,FALSE,TRUE,"NA","no",2,"no"
"2006","working fulltime",53,"$25000 or more","w. nor. central",52,"NA",2,TRUE,FALSE,TRUE,"no","no",6,"yes"
"2006","working fulltime",60,"$25000 or more","w. nor. central",1,"yes",1.2,FALSE,FALSE,FALSE,"no","NA",0,"yes"
"2006","keeping house",32,"$10000 - 14999","w. nor. central",42,"iap",4,TRUE,FALSE,TRUE,"NA","NA",0,"no"
"2006","working fulltime",39,"$15000 - 19999","w. nor. central",1,"iap",2.6,FALSE,FALSE,FALSE,"no","NA",0,"no"
